chembl_id,smiles,mw,logp
CHEMBL45570,O=C(NN1CCc2ccccc2C1)Oc1ccccc1,268.32,2.75
CHEMBL45663,FC(F)(F)c1cccnc1N1CCNCC1,231.22,1.51
CHEMBL45575,CN(C)CCNC(=O)c1cc(N(CCCl)CCCl)c([N+](=O)[O-])cc1[N+](=O)[O-],422.27,2.08
CHEMBL45577,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)N[C@@H](CCc1ccccc1)P(=O)(O)O,489.55,2.6
CHEMBL45578,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(F)cc1,343.35,2.78
CHEMBL45585,O=C(CN1CCN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC1=O)Nc1ccncc1,464.96,2.42
CHEMBL45408,Cc1nc(C)c(-c2ccnc(Nc3cccc([N+](=O)[O-])c3)n2)s1,327.37,3.87
CHEMBL45328,O=C(O)CCCCc1ccn2cncc2c1,218.26,2.13
CHEMBL45410,O=C(O)c1ccc(Cc2ccc3c(c2O)C(=O)c2c(O)cccc2C3)cc1,360.37,3.52
CHEMBL45411,C=Cc1c2[nH]c3ccccc3c2c(OC)c[n+]1C.Cc1ccc(S(=O)(=O)[O-])cc1,410.5,3.7
CHEMBL45412,O=C(O)CC(=O)N[C@@H](CS)Cc1ccccc1,253.32,1.12
CHEMBL45413,O=C(O)CC(NC(=O)C(F)(F)F)C(=O)Nc1cccc([N+](=O)[O-])c1,349.22,1.06
CHEMBL45329,COC(=O)c1ccccc1Cc1ccc2c(c1O)C(=O)c1c(O)cccc1C2,374.39,3.61
CHEMBL45330,CC(=O)O[C@H]1CCC2C3CC[C@H]4CNC(=O)CCC4(C)C3CCC21C,347.5,3.69
CHEMBL45331,Cc1cc(-c2ccc(NS(C)(=O)=O)cc2)n(-c2ccc(Br)cc2)n1,406.31,3.98
CHEMBL45332,Cc1cn(C2CC(N=[N+]=[N-])C(O)O2)c(=O)[nH]c1=O,253.22,-0.24
CHEMBL46704,O=C1N(CCCCCCOc2ccc(F)cc2)CCN1c1ccncc1,357.43,4.1
CHEMBL45334,CNc1cccc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)n1,408.88,3.65
CHEMBL45335,c1ccc2c(c1)C1c3ccccc3C2C2NC12,219.29,2.62
CHEMBL45336,Cc1ccc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc1N(C)C,436.93,3.98
CHEMBL47983,NCC1CCCc2ccccc21,161.25,2.07
CHEMBL48063,CN(C)CCNc1cc(-c2ccco2)nc2ccccc12,281.36,3.47
CHEMBL48064,CN1CCN(c2cc(-c3ccncc3)nc3ccccc23)CC1,304.4,3.05
CHEMBL47986,O=CN/C=C/c1cc(O)ccc1O,179.17,0.81
CHEMBL47905,COC(=O)NC[C@H]1CN(c2ccc(C(C)=O)cc2)C(=O)O1,292.29,1.57
CHEMBL47906,CN(C)CCNc1ccc(Cl)c2c1C(=O)c1c(Cl)ccc(O)c1C2=O,379.24,3.45
CHEMBL47990,CCCCCC(=O)N1CSC[C@H]1C(=O)N1CCCC1,284.43,2.09
CHEMBL47991,C=CCn1nc(C)c2c(C)nc(CCC)n2c1=O,246.31,1.65
CHEMBL47992,CCc1c(C)nc2c(/C=C\c3ccccc3)cccn12,262.36,4.38
CHEMBL47993,O=C(c1ccccc1)N1CCC(NCCc2c[nH]cn2)CC1,298.39,1.85
CHEMBL47909,CCO/C(O)=C1\C(COCCNC)=NC(C)=C(C(=O)OC)C1c1ccccc1Cl,422.91,3.37
CHEMBL47911,COc1ccc(OC)c(/C=C\c2ccc(OC)c(C(=O)NCCc3ccccc3)c2)c1,417.51,4.86
CHEMBL47996,COC(=O)Cn1ccnc1,140.14,0.06
CHEMBL47997,CC(C)[C@@H](N)C(=O)NC[C@H]1OCC[C@H]1SC1=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)C2[C@H]1C,441.55,0.13
CHEMBL47825,CCCCN(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)c1nnn(C)c1C(=O)O,432.49,3.17
CHEMBL47913,CCOC(=O)Cn1ncc2cnc(COC)n2c1=O,266.26,-0.4
CHEMBL47734,CC(C)(N)CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3C(N)=O)cc2)C1=O,484.6,3.54
CHEMBL47826,COc1c(NC(C)=O)c(OCCN2CCCC2)c(OC)c2occc12,348.4,2.88
CHEMBL47827,Cc1ccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)c(O)c1,427.89,3.77
CHEMBL47737,CC(C)(C)c1ccc(-c2nsc(N)n2)cc1,233.34,3.08
CHEMBL47738,CCNC(=O)/C=C(\C)c1ccc(OC(C)c2ccccc2)cc1,309.41,4.37
CHEMBL47740,Clc1cnccc1N1CCNCC1,197.67,1.14
CHEMBL47741,Cc1nc(C)n2c(O)nncc12,164.17,0.45
CHEMBL47831,NC(=O)c1ccc2c(c1)C=CC2=O,173.17,1.0
CHEMBL3310873,O=C1CCS[C@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](CO)N12,249.29,-2.26
CHEMBL47837,CCOC(=O)c1cc[n+](C)c(F)c1.O=S(=O)([O-])C(F)(F)F,333.26,0.88
CHEMBL47840,Nc1ccc2c(c1)nc(O)c1cc(N)ccc12,225.25,2.26
CHEMBL47932,CCCC(=O)N1CSC[C@H]1C(=O)N1CCCC1,256.37,1.31
CHEMBL45664,COc1ccc(OC)c(/C=C\c2ccc(OC)c(C(=O)NCCc3ccc(F)cc3)c2)c1,435.5,4.99
CHEMBL45665,Nc1cccnc1N1CCNCC1,178.24,0.07
CHEMBL45667,C=C(C)[C@H]1CC(=O)C2Oc3c(OC)ccc4c3C23CCN(C)C(C4)C13,339.44,2.74
CHEMBL45761,CC1(C)CN1P(=O)(N1CCOCC1)N1CC1(C)C,273.32,1.62
CHEMBL45668,CCC/C=C/C=C(\C)C(=O)N1CCC[C@H]1C(=O)N1CCCC1,304.43,2.9
CHEMBL45670,COc1cc2c(cc1C(C)(C)c1ccccc1)OCO2,270.33,3.75
CHEMBL45671,CC(C)N(C(=O)COc1ccc(-c2ccc(C(=O)O)cc2)cc1)C(C)C,355.43,4.08
CHEMBL45672,CCOC(=O)/C=C/CSc1nncc2cncn12,264.31,1.34
CHEMBL45673,CC(C(=O)N(C(C)C)C(C)C)c1ccc(-c2ccc(C(=O)O)cc2)cc1,353.46,4.8
CHEMBL3310504,Cc1cc(O)cc(-c2c(-c3cc(NC[C@H](C)O)nc(-c4cccnc4)n3)cnn2C)c1,416.49,3.41
CHEMBL45583,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2OCC2(O)CCCC2)cc1,415.43,3.85
CHEMBL45677,Oc1cc(-c2cccc(Cl)c2)nc2ncccc12,256.69,3.66
CHEMBL45586,Cc1c(N2CCOCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,343.38,1.76
CHEMBL45681,N[C@@H]1C[C@H](n2cc(C(F)(F)F)c(=O)[nH]c2=O)O[C@@H]1CO,295.22,-0.84
CHEMBL45502,CCN(CC)C(=O)/C=C(\C)c1ccc(OC(C)c2ccccc2)c(C(=O)O)c1,381.47,4.8
CHEMBL45503,Cc1ccc2nc(/C=C/c3ccccc3)nc(O)c2c1,262.31,3.81
CHEMBL45504,CC(C)(C)NC(=O)C(=O)Nc1ccc(-c2cnco2)c(F)c1,305.31,2.33
CHEMBL45589,COC(=O)/C=C/C(=O)NC[C@@H](N)C(=O)N[C@@H](CC(C)C)C(=O)O,329.35,-1.23
CHEMBL45505,CN1CCCC12C1CC3CC(C1)CC2C3,205.34,2.91
CHEMBL45506,Cc1csc(NC(=O)C(=O)c2cn(Cc3cc(C(C)C)no3)c3ccccc23)n1,408.48,4.39
CHEMBL45507,[2H]C([2H])(C#N)CN(N)c1nc2ccccc2o1,204.23,1.42
CHEMBL45508,CC(=O)N[C@H](Cc1ccccc1)C(=O)NCC(C)(C)NC(=O)C(N)Cc1ccc(O)cc1,440.54,1.02
CHEMBL45416,CC(=O)N1CSC[C@H]1C(=O)N[C@@H](Cc1ccc(NC(=O)c2ccnc3ccccc23)cc1)C(=O)O,492.56,2.52
CHEMBL45417,CCCOc1cc(C(C)(C)C)ccc1C/N=C(\S)NCc1ccc(NS(C)(=O)=O)cc1,463.67,4.72
CHEMBL45419,CCCCNC(=O)NS(=O)(=O)c1ccc(NC(=O)n2nc(C)c(Br)c2C)cc1,472.37,3.13
CHEMBL45420,CCCCNC(=O)NNC(=O)Cn1nc(C)cc1C,267.33,0.63
CHEMBL45423,O=C(c1ccc(Cl)c(Cl)c1)N1CCC(F)(CNCc2cccc(N3CCC3)n2)CC1,451.37,4.33
CHEMBL45424,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4ccccc4Sc4ccccc43)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,497.55,2.11
CHEMBL3309819,CS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2cccc3c2OCCO3)cc1,426.42,3.73
CHEMBL48146,NCCCC[C@H](N)C(=O)NC1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,459.52,1.32
CHEMBL48151,CCCOC(C(=O)O[C@@H]1CCC2CCC1N2C)(c1ccccc1)c1ccccc1,393.53,4.53
CHEMBL47988,COC(=O)[C@H]1CCC2C3CC[C@H]4CC(=O)OCC4(C)C3CCC21C,334.46,3.58
CHEMBL47995,COc1ccc(OC)c(C#Cc2ccc(OC)c(C(=O)NCCc3ccccc3)c2)c1,415.49,4.08
CHEMBL48073,CCC(O)(CC)[C@H](C)Oc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1,431.48,4.49
CHEMBL47999,O=C(O)CCOCCI,244.03,0.91
CHEMBL48001,CC[C@@H](Cc1ccc2c(c1)OCO2)NC,207.27,1.96
CHEMBL48078,CCOCn1c(C(=O)c2cccc([N+](=O)[O-])c2)c(CC)c(=O)[nH]c1=O,347.33,1.23
CHEMBL3310422,Cc1ccn2c(C)c(C(=O)NCc3ccccc3)nc2c1,279.34,2.88
CHEMBL47915,Cc1ccc(CC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2C)c(C)c1,404.51,4.2
CHEMBL48004,COc1cc(-n2cncc2-c2ccc3[nH]ccc3c2)cc(OC)c1OC,349.39,4.05
CHEMBL47829,CN1CCN(c2c(N)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,360.39,1.51
CHEMBL47830,CCc1cc(NC(=O)C(=O)NC(C)(C)C)ccc1-c1cnco1,315.37,2.76
CHEMBL47922,Nc1cc(O)nc(S)n1,143.17,0.05
CHEMBL47923,CCCc1ncc2c(C)nnc(S)n12,208.29,1.67
CHEMBL47832,Cc1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,327.39,4.38
CHEMBL47834,CC(=O)Oc1ccc(N2C[C@H](CN3CCC(O)(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1,454.48,2.65
CHEMBL47835,Cc1cc(-c2ccc(NS(C)(=O)=O)cc2)n(-c2ccc([N+](=O)[O-])cc2)n1,372.41,3.13
CHEMBL3310874,O=C1c2ccccc2S[C@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](CO)N12,297.33,-0.98
CHEMBL47937,COc1cc(CO)cc(Cl)c1-c1ccc(O)cc1,264.71,3.21
CHEMBL3310904,COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1ccc(Br)cn1,429.65,3.27
CHEMBL45762,COc1ccc2c3c1OC1C(=O)C[C@@H](C)C4C(C2)N(C)CCC314,313.4,2.18
CHEMBL45763,CNCCc1ccccc1,135.21,1.45
CHEMBL45764,Nc1cc2nc(O)c3ccccc3c2cc1N,225.25,2.26
CHEMBL45765,C#CCN(C)Cc1cc2cc(O)ccc2n1C,228.29,1.95
CHEMBL45853,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2cnccn2)CC1,385.51,2.09
CHEMBL45854,COc1ccc(C(=O)Nc2ccccc2Cl)cc1OC,291.73,3.61
CHEMBL45769,Nc1ncnc2c1ncn2[C@@H]1O/C(=C\F)[C@@H](O)[C@H]1O,267.22,-0.53
CHEMBL45771,COc1cc(NC(=O)C(=O)NC(C)(C)C)ccc1-c1ccco1,316.36,2.81
CHEMBL45680,CC(C)C1=CC2=C(CCCC2)C(=O)C1=O,204.27,2.59
CHEMBL45772,Cc1ccc2oc(N(N)CCC#N)nc2c1,216.24,1.73
CHEMBL45773,Clc1cccc(N2CCNCC2)n1,197.67,1.14
CHEMBL45774,CC(Oc1ccc(Cl)cc1)C(=O)OC1CCN(C)CC1,297.78,2.74
CHEMBL45776,Cc1[nH]cnc1CCNCCNC(=O)N1CCOCC1,281.36,-0.11
CHEMBL45685,O=C(O)CCCCCCc1cccc2cncn12,246.31,2.91
CHEMBL45779,Nc1cc2c(=O)c(C(=O)O)cn(-c3ccc(F)cc3)c2cc1N1CCSCC1,399.45,2.96
CHEMBL4298925,CC(=O)C(=O)N[C@@H]1/C=C(\C)C=C[C@@H](O)C/C=C(C)/C=C/[C@@H](O)C[C@H]2OC(=O)[C@]1(C)C(=O)[C@@H]2C,459.54,1.72
CHEMBL45590,COC1=CC(=O)c2ncncc2C1=O,190.16,0.39
CHEMBL45591,CN(C)Cc1ccccc1,135.21,1.75
CHEMBL45596,CCCc1nc(C)c2c(C)nn(CC(=O)OCC)c(=O)n12,292.34,1.02
CHEMBL45686,COc1ccc(N2C[C@H](CN3CCC(O)(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1,426.47,2.73
CHEMBL45510,CCOC(=O)CSc1nncc2cncn12,238.27,0.78
CHEMBL3309710,Cc1ncsc1C(=O)N1CCc2c([nH]c3ccccc23)C1,297.38,3.13
CHEMBL45511,c1ccc(CNCc2cc3ccccc3[nH]2)cc1,236.32,3.46
CHEMBL45512,COc1ccc(-c2[nH]cnc2-c2cc(OC)c(OC)c(OC)c2)cc1N,355.39,3.36
CHEMBL45513,COc1cc(C(=O)c2cc(Cl)cc(Cl)c2)cc(OC)c1OC,341.19,4.25
CHEMBL45514,NCCCN(C/C=C/CN(CCCN)CCCN)CCCN,314.52,-0.46
CHEMBL45516,CC(=O)Nc1ccc(C(=O)Nc2c(C)cccc2C)cc1C,296.37,3.82
CHEMBL45425,CCCCC(C)O,102.18,1.56
CHEMBL45428,Clc1cc(Cl)c(Cl)cc1Cl,215.89,4.3
CHEMBL45517,CC(=O)Nc1c(C)cc(C(=O)Nc2c(C)cccc2C)cc1C,310.4,4.13
CHEMBL45518,O=C(c1ccc(O)cc1)c1oc2cc(O)ccc2c1-c1ccc(O)cc1,346.34,4.45
CHEMBL48152,Oc1cccc(Nc2c3ccccc3nc3ccccc23)c1,286.33,4.84
CHEMBL48153,Cn1c(-c2cccc(F)c2)nc2c(N)nc(C#CC3(O)CCCCC3)nc21,365.41,2.8
CHEMBL46800,C(=C\c1ccccc1)\CCNCCc1c[nH]cn1,241.34,2.65
CHEMBL46801,CCCCCCC(=O)NCCc1c[nH]cn1,223.32,2.04
CHEMBL48070,N/C(=N\CCC[C@H](N)CNCCc1ccc(N)cc1)N[N+](=O)[O-],323.4,-0.4
CHEMBL48071,Cc1nc(O)c(N)cc1-c1ccccc1,200.24,2.34
CHEMBL48072,Cc1c(N2CCSCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,359.45,2.48
CHEMBL48156,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(N)ccc3nc2-1,363.37,1.66
CHEMBL48075,O=C1O[C@@H](CN2CCC(O)(c3ccc4c(c3)OCO4)CC2)CN1c1ccc(F)cc1,414.43,2.86
CHEMBL48076,CCOC(=O)C1C(C(=O)O)[C@@H]2CC[C@H]1O2,214.22,0.43
CHEMBL48160,C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C(O)CCl)C1CCC2=O,350.89,3.67
CHEMBL48162,CCCCOc1cc2c(cc1C(C)c1ccc(OC)cc1)OCO2,328.41,4.75
CHEMBL48081,Nc1nccc(-c2cc3cc(Br)ccc3[nH]2)n1,289.14,2.97
CHEMBL48082,Nc1nccc(-c2c[nH]c3ccccc23)n1,210.24,2.21
CHEMBL48083,COc1ccc(CN2C(=O)N(Cc3ccc(OC)cc3)C2=O)cc1,326.35,3.26
CHEMBL46723,Oc1cccc2[nH]c3ccccc3c12,183.21,3.03
CHEMBL46724,N#Cc1c[nH]c2ccccc12,142.16,2.04
CHEMBL3310423,Cc1cnc2nc(C)c(C(=O)OCc3ccccc3)n2c1,281.31,2.7
CHEMBL48005,CCCCCCCCCCC(=O)N1CSC[C@H]1C(=O)N1CCCC1,354.56,4.04
CHEMBL48006,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(N)c(N3CCc4ccccc4C3)cc21,391.47,3.6
CHEMBL48007,C=CC/N=C(\S)Nc1ccc(-c2nnc(S)n2C2CCCCC2)cc1,373.55,4.62
CHEMBL48085,Oc1cc(O)c2nc(-c3ccc(O)c(O)c3)sc2c1,275.29,2.79
CHEMBL48008,CNP(=O)(N1CC1(C)C)N1CC1(C)C,217.25,1.5
CHEMBL48009,O=C1C2Oc3c(O)ccc4c3C23CCN(CC2CC2)C(C4)[C@]3(O)CC12Cc1cccc3cccc(c13)C2,493.6,4.07
CHEMBL48010,CCCOC(=O)C1C(C(=O)O)[C@@H]2CC[C@H]1O2,228.24,0.82
CHEMBL48011,C[S+]([O-])c1ccc2oc(N(N)CCC#N)nc2c1,264.31,1.16
CHEMBL48012,[N-]=[N+]=N[C@@H]1C[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1CO,253.22,-0.5
CHEMBL3310830,COc1cc2c(cc1NS(=O)(=O)c1cccc(Cl)c1Cl)[nH]c(=O)n2CC(N)=O,445.28,1.93
CHEMBL47928,Cc1cc(NC(=O)C(=O)NC(C)(C)C)ccc1-c1cnco1,301.35,2.5
CHEMBL48014,C=CCNC(=S)Nc1ccc(-c2n[nH]c(=S)n2CC=C)cc1,331.47,3.27
CHEMBL48100,O=C1c2ccccc2S(=O)(=O)N1C[C@@H]1C[C@@H]1CN1CCN(c2ncccn2)CC1,413.5,1.08
CHEMBL45855,COc1ccc(C(=O)Nc2c(F)cccc2F)cc1,263.24,3.23
CHEMBL45858,C#CC[C@H](N)C(=O)N[C@@H](C)C(=O)O.O=C(O)C(F)(F)F,298.22,-0.44
CHEMBL45950,CN(C)CCNc1nncc2cncn12,206.25,0.1
CHEMBL45860,CC(C)(C)c1cnc(CSc2cnc(NC(=O)Cc3ccccc3)s2)o1,387.53,4.9
CHEMBL45862,CCCc1nc(C)c2cnnc(SCC(=O)OCC)n12,294.38,2.04
CHEMBL45863,COCc1ncc2ccnc(Nc3cc[nH]n3)n12,244.26,1.34
CHEMBL45865,CC(Sc1ccc(Cl)cc1)C(=O)OC1CC2CCC(C1)N2C,339.89,3.99
CHEMBL45777,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2(O)/C=C/I,426.34,4.81
CHEMBL45778,CCCCN1CCC[C@H](c2cccc(O)c2)C1,233.35,3.37
CHEMBL45870,COc1cc(N)ccc1-c1cnco1,190.2,1.93
CHEMBL45780,COc1cccc(CN2C(=O)N(Cc3cccc(OC)c3)C2=O)c1,326.35,3.26
CHEMBL45782,CCCCCCCCN1CC(=O)N(C)[C@@H](Cc2ccc(-c3cc(OC)cc(OC)c3)cc2)C1=O,466.62,4.94
CHEMBL3310569,COc1c2c(c(C)c3c1C(=O)OC3)O[C@@]1(C)C[C@@H](O)[C@]34O[C@](O)(CC[C@]3(C)[C@H]1C2)OC4(C)C,460.52,2.76
CHEMBL45687,COc1ccc(C(=O)Nc2ccccc2[N+](=O)[O-])cc1OC1CCCC1,356.38,4.18
CHEMBL45691,Cc1c(OCc2ccc(-c3ccccc3)cc2)nc2ccc(F)cc2c1C(=O)[O-].[Na+],409.39,1.3
CHEMBL45692,N=C(N)c1ccc(CNC(=O)[C@@H]2CCC[C@H]2C(=O)NC2CCCCC2)cc1,370.5,2.45
CHEMBL45785,N=C(N)c1cccc(Oc2cncc(Oc3cccc(C(=N)N)n3)n2)c1,349.35,2.02
CHEMBL45600,CCN(CC)C(=O)/C=C(\C)c1ccc(OC(C)c2ccccc2)c(OCC(=O)O)c1,411.5,4.56
CHEMBL45601,Cc1cc(NC(=O)C(=O)c2cn(Cc3ccc(C#N)cc3)c3ccccc23)sn1,400.46,4.15
CHEMBL45693,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(C(=O)c5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,495.63,4.04
CHEMBL45694,CCCCOc1oc(C2=CCCN(C)C2)nc1C(C)CC,292.42,4.09
CHEMBL3309711,O=C(c1ccc2ccccc2n1)N1CCc2c([nH]c3ccccc23)C1,327.39,3.91
CHEMBL45605,Cc1cc(-c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCC42CC2)cc(C)n1,380.38,3.4
CHEMBL45609,NC(=O)C[C@H](NC(=O)OCc1ccccc1)c1nc2ccsc2c(=O)o1,373.39,2.09
CHEMBL45612,O=C(O)CC1=C(c2ccccc2)N=C(S)NC1c1cccs1,330.43,3.56
CHEMBL3309820,CS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2cccc3c2OCO3)cc1,412.39,3.69
CHEMBL46802,O=C1C2CCCN2C(=O)N1CCN1CCN(c2cccc(Cl)c2)CC1,362.86,1.89
CHEMBL46804,COc1ccc(S(=O)(=O)C(CCC(=O)N2CCCc3ccccc32)CC(=O)NO)cc1OC,476.55,2.5
CHEMBL46893,CCCc1cnc(Nc2cc[nH]n2)n2c(C)ncc12,256.31,2.46
CHEMBL48158,c1ccc2c(c1)-c1ccccc1C1OC21,194.23,3.48
CHEMBL48159,C[C@@](O)(CBr)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,371.11,2.7
CHEMBL1163569,O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,380.25,4.87
CHEMBL46805,O=Cc1ccc2n1[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1-2,316.36,3.7
CHEMBL48166,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,314.41,4.13
CHEMBL46812,C[C@H]1C(S[C@H]2CCO[C@H]2CN)=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)C12,342.42,-0.01
CHEMBL46813,CCN(CC)CCCOc1c(NC(=O)NC)c(OC)c2ccoc2c1OC,379.46,3.31
CHEMBL46814,Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c(-c2cccc(F)c2)c1,395.39,4.63
CHEMBL46725,Cc1ccc(C2=C(CC(=O)O)C(c3ccc(Cl)cc3)NC(S)=N2)cc1,372.88,4.46
CHEMBL46818,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2F)cc1)C(=O)O,430.3,3.64
CHEMBL48086,CCCc1nc(C)c2c(C)nnc(S)n12,222.32,1.98
CHEMBL48087,CCc1cc(Cn2cc(C(=O)C(=O)Nc3cc(C)ns3)c3ccccc32)on1,394.46,3.83
CHEMBL46730,c1ccc2c(c1)ccc1ccccc12,178.23,3.99
CHEMBL48013,CC(C)c1ccc2c(CCCCS(=O)(=O)Nc3ccccc3)cc(S(=O)(=O)[O-])c-2cc1.[Na+],483.59,1.59
CHEMBL48090,CCc1ccc(Nc2cc(O)nc(S)n2)cc1,247.32,2.78
CHEMBL48092,O=C(O)CCCCCc1cccc2cncn12,232.28,2.52
CHEMBL48015,CCO/C(O)=C1\C(COCCN=[N+]=[N-])=NC(C)=C(C(=O)OC)C1c1ccc(Cl)cc1,434.88,4.46
CHEMBL48016,Nc1cc[n+](Cc2ccc(OC(c3ccccc3)c3ccccc3)cc2)cc1,367.47,4.77
CHEMBL48017,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)cc1OC,327.17,3.66
CHEMBL48018,CSc1nnc(C)c2c(C)nc(C)n12,208.29,1.77
CHEMBL48019,Cc1nc(C)c(-c2ccnc(Nc3ccccc3C(F)(F)F)n2)s1,350.37,4.98
CHEMBL3310875,O=C1c2cccnc2S[C@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](CO)N12,298.32,-1.59
CHEMBL48101,CNC(=O)Nc1c(OCCN2CCOCC2)c(OC)c2occc2c1OC,379.41,1.91
CHEMBL48102,COCOc1cc(C(C)(C)C)ccc1C/N=C(\S)NCc1ccc(NS(C)(=O)=O)cc1,465.64,3.91
CHEMBL45951,CCC(Oc1ccc(Cl)cc1)C(=O)OC1CC2CCC(C1)N2C,337.85,3.67
CHEMBL45952,CCc1nnc(O)n2c(CC)nc(C)c12,206.25,1.26
CHEMBL46037,Oc1nc(Cc2ccccc2)nc2ccc(Cl)cc12,270.72,3.58
CHEMBL45866,CN1CCN(c2nncc3cncn23)CC1,218.26,-0.12
CHEMBL45956,CC(=O)OCC(CCn1cnc2c(O)nc(N)nc21)COC(C)=O,337.34,0.25
CHEMBL45957,CC(Sc1ccc(F)cc1)C(=O)OC1CC2CCC(C1)N2C,323.43,3.47
CHEMBL45958,CCN1c2ncccc2-c2nnc(CN(C)C)n2-c2cccnc21,321.39,2.26
CHEMBL45962,COc1ccc(N2C[C@H](CN3CCC(O)(c4ccsc4)CC3)OC2=O)cc1,388.49,3.07
CHEMBL45875,Cc1ccc(CC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2C)cc1,390.49,3.89
CHEMBL45876,Oc1nc(CC(c2ccccc2)N2CCOCC2)nc2ccc(Cl)cc12,369.85,3.6
CHEMBL3310571,COc1ccc(NC(=S)NNC(=O)c2cc([N+](=O)[O-])c[nH]2)cc1,335.35,1.56
CHEMBL45786,Cc1cc(NC(=O)C(=O)c2cn(Cc3nccn3C)c3ccccc23)no1,363.38,2.54
CHEMBL45878,OCc1cc(Br)c(-c2ccc(O)cc2)c(-n2cccc2)c1,344.21,4.1
CHEMBL45879,Cc1cc(C(=O)Nc2c(C)cccc2C)cc(C)c1N,268.36,3.75
CHEMBL45695,O=S(=O)(c1ccccc1)n1ccc2ccc(N3CCN4CCCCC4C3)cc21,395.53,3.55
CHEMBL45696,Cc1nnc(S)n2cncc12,166.21,0.72
CHEMBL45697,OCc1cc(F)c(-c2ccc(O)cc2)c(F)c1,236.22,2.83
CHEMBL45698,NC(Cc1c(OCP(=O)(O)O)noc1-c1cccs1)C(=O)O,348.27,0.87
CHEMBL45791,CC(C)[C@H](NC(=O)OCc1ccccc1)c1nc2ccsc2c(=O)o1,358.42,3.87
CHEMBL45701,O=C(Nc1ccc(C[C@H](NC(=O)C2CCCCC2)C(=O)O)cc1)c1ccnc2ccccc12,445.52,4.18
CHEMBL45704,O=CN(C1CCCC1)C1CC1,153.22,1.55
CHEMBL45705,CN(C=O)C1CCCCC1,141.21,1.41
CHEMBL45707,Cc1cccc2c(O)nc3cc(C(F)(F)F)c(N)cc3c12,292.26,4.0
CHEMBL45613,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(N)c(N3CCSCC3)cc21,361.47,2.59
CHEMBL45615,CC(Oc1ccc(O)cc1)C(=O)O,182.17,1.24
CHEMBL45616,Cn1cccc1CCNC(=O)CN1CCN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC1=O,495.03,2.08
CHEMBL45708,Cc1cn(C[C@H](NC(=O)OCc2ccccc2)C(=O)O)c(=O)nc1NCCCc1ncc[nH]1,454.49,1.7
